# https://wikirate.org/Fashion_Revolution+Fashion_Transparency_Index_2025+Input_Answer.csv?filter%5Bcompany_name%5D=&filter%5Bmetric_type%5D=Researched
"# Wikirate.org, licensed under CC BY 4.0 (https://creativecommons.org/licenses/by/4.0). See https://wikirate.org/Attribution_Guide."
# 2026-07-19 02:26:43 UTC
#
Answer Page,Metric,Company,Year,Value,Source Page
https://wikirate.org/~22321378,Fashion Revolution+Decarbonisation Commitment,F&F,2025,Yes,https://wikirate.org/~22256208
https://wikirate.org/~22321383,Fashion Revolution+Long-term (2040-2050) science-based targets,F&F,2025,Yes,https://wikirate.org/~22256208
https://wikirate.org/~22321444,Fashion Revolution+Annual carbon footprint or GHG emissions in Scopes 1&2,F&F,2025,Yes,https://wikirate.org/~22257432
https://wikirate.org/~22321454,Fashion Revolution+Annual value chain/scope 3 carbon footprint,F&F,2025,Yes,https://wikirate.org/~22257428
https://wikirate.org/~22321464,Fashion Revolution+Disclose what energy is used in the company's owned and operated facilities,F&F,2025,Yes,https://wikirate.org/~22257428
https://wikirate.org/~22321489,Fashion Revolution+RE100 Commitment,F&F,2025,Yes,https://wikirate.org/~22259053
https://wikirate.org/~22321494,Fashion Revolution+Disclose how the company sources energy for its own facilities,F&F,2025,Yes,https://wikirate.org/~22259069
https://wikirate.org/~22321512,Fashion Revolution+Discloses Details on Climate-Related Risks,F&F,2025,Yes,https://wikirate.org/~22257420
https://wikirate.org/~22321570,"Fashion Revolution+Discloses number or % of supplier facilities that have independent, democratically elected trade unions",F&F,2025,Yes,https://wikirate.org/~22257424
https://wikirate.org/~22277215,Fashion Revolution+Disclose what energy is used in the company's owned and operated facilities,Caroll,2025,Yes,https://wikirate.org/~22258671
https://wikirate.org/~22272172,Fashion Revolution+RE100 Commitment,Big W,2025,Yes,https://wikirate.org/~22257546
https://wikirate.org/~22277777,Fashion Revolution+Discloses Carbon Pricing,Celine,2025,Yes,https://wikirate.org/~22256081
https://wikirate.org/~22278184,Fashion Revolution+Decarbonisation Commitment,Celine,2025,Yes,https://wikirate.org/~22257005
https://wikirate.org/~22278207,Fashion Revolution+Long-term (2040-2050) science-based targets,Celine,2025,Yes,https://wikirate.org/~22256208
https://wikirate.org/~22278230,Fashion Revolution+Decarbonisation Progress,Celine,2025,Yes,https://wikirate.org/~22258194
https://wikirate.org/~22278449,Fashion Revolution+Annual carbon footprint or GHG emissions in Scopes 1&2,Celine,2025,Yes,https://wikirate.org/~22258194
https://wikirate.org/~22278473,Fashion Revolution+Annual value chain/scope 3 carbon footprint,Celine,2025,Yes,https://wikirate.org/~22258194
https://wikirate.org/~22278517,Fashion Revolution+Disclose what energy is used in the company's owned and operated facilities,Celine,2025,Yes,https://wikirate.org/~22258194
https://wikirate.org/~22278641,Fashion Revolution+Disclose how the company sources energy for its own facilities,Celine,2025,Yes,https://wikirate.org/~22258194
https://wikirate.org/~22278704,Fashion Revolution+Discloses Details on Climate-Related Risks,Celine,2025,Yes,https://wikirate.org/~22256081
https://wikirate.org/~22278810,Fashion Revolution+Discloses Supplier Engagement on Climate Target Setting,Celine,2025,Yes,https://wikirate.org/~22256081
https://wikirate.org/~22332379,Fashion Revolution+Decarbonisation Commitment,Jil Sander,2025,Yes,https://wikirate.org/~22257227
https://wikirate.org/~22332390,Fashion Revolution+Decarbonisation Progress,Jil Sander,2025,Yes,https://wikirate.org/~22255184
https://wikirate.org/~22332443,Fashion Revolution+Annual carbon footprint or GHG emissions in Scopes 1&2,Jil Sander,2025,Yes,https://wikirate.org/~22258933
https://wikirate.org/~22332449,Fashion Revolution+Annual value chain/scope 3 carbon footprint,Jil Sander,2025,Yes,https://wikirate.org/~22258933
https://wikirate.org/~22332459,Fashion Revolution+Disclose what energy is used in the company's owned and operated facilities,Jil Sander,2025,Yes,https://wikirate.org/~22255184
https://wikirate.org/~22332489,Fashion Revolution+Disclose how the company sources energy for its own facilities,Jil Sander,2025,Yes,https://wikirate.org/~22258933
https://wikirate.org/~22332503,Fashion Revolution+Discloses Details on Climate-Related Risks,Jil Sander,2025,Yes,https://wikirate.org/~22258933
https://wikirate.org/~22290219,Fashion Revolution+Discloses manufacturing facilities (specific location),Russell Athletic,2025,Yes,https://wikirate.org/~22256753
https://wikirate.org/~22290229,Fashion Revolution+Discloses name of parent company for each manufacturing facility,Russell Athletic,2025,Yes,https://wikirate.org/~22256753
https://wikirate.org/~22290237,Fashion Revolution+Discloses address of manufacturing facilities,Russell Athletic,2025,Yes,https://wikirate.org/~22256753
https://wikirate.org/~22290245,Fashion Revolution+Discloses type of products or services (manufacturing facilities),Russell Athletic,2025,Yes,https://wikirate.org/~22256753
https://wikirate.org/~22290253,Fashion Revolution+Publicly available list of manufacturing facilities in open data format,Russell Athletic,2025,Yes,https://wikirate.org/~22256753
https://wikirate.org/~22290261,Fashion Revolution+List of Manufacturing facilities contributed to Open Supply Hub,Russell Athletic,2025,Yes,https://wikirate.org/~22256753
https://wikirate.org/~22290271,Fashion Revolution+Proportion of the supply chain that the brand directly owns or controls at finished product manufacturing factories,Russell Athletic,2025,Yes,https://wikirate.org/~22256753
https://wikirate.org/~22290289,Fashion Revolution+Discloses processing facilities (specific location),Russell Athletic,2025,Yes,https://wikirate.org/~22256753
https://wikirate.org/~22290297,Fashion Revolution+Discloses name of parent company for each processing facility,Russell Athletic,2025,Yes,https://wikirate.org/~22256753
https://wikirate.org/~22290305,Fashion Revolution+Discloses address of processing facilities,Russell Athletic,2025,Yes,https://wikirate.org/~22256753
https://wikirate.org/~22290313,Fashion Revolution+Discloses type of products or services (processing facilities),Russell Athletic,2025,Yes,https://wikirate.org/~22256753
https://wikirate.org/~22290321,Fashion Revolution+Publicly available list of processing facilities in open data format,Russell Athletic,2025,Yes,https://wikirate.org/~22256753
https://wikirate.org/~22290329,Fashion Revolution+List of Processing facilities contributed to Open Supply Hub,Russell Athletic,2025,Yes,https://wikirate.org/~22256753
https://wikirate.org/~22290339,Fashion Revolution+Proportion of the supply chain that the brand directly owns or controls at intermediate material processing & material manufacturing level,Russell Athletic,2025,Yes,https://wikirate.org/~22256753
https://wikirate.org/~22290412,Fashion Revolution+Decarbonisation Commitment,Russell Athletic,2025,Yes,https://wikirate.org/~22258655
https://wikirate.org/~22290434,Fashion Revolution+Decarbonisation Progress,Russell Athletic,2025,Yes,https://wikirate.org/~22258655
https://wikirate.org/~22290461,Fashion Revolution+Renewable Electricity Target (Supply Chain),Russell Athletic,2025,Yes,https://wikirate.org/~22256753
https://wikirate.org/~22290472,Fashion Revolution+Progress against Renewable Electricity Target (Supply Chain),Russell Athletic,2025,Yes,https://wikirate.org/~22258655
https://wikirate.org/~22290544,Fashion Revolution+Annual carbon footprint or GHG emissions in Scopes 1&2,Russell Athletic,2025,Yes,https://wikirate.org/~22258655
https://wikirate.org/~22290556,Fashion Revolution+Annual value chain/scope 3 carbon footprint,Russell Athletic,2025,Yes,https://wikirate.org/~22258655
https://wikirate.org/~22290576,Fashion Revolution+Disclose what energy is used in the company's owned and operated facilities,Russell Athletic,2025,Yes,https://wikirate.org/~22258655
https://wikirate.org/~22290588,Fashion Revolution+Disclose what energy is used in the supply chain,Russell Athletic,2025,Yes,https://wikirate.org/~22256753
https://wikirate.org/~22290620,Fashion Revolution+Disclose details on how much electricity is used in the supply chain and where it comes from,Russell Athletic,2025,Yes,https://wikirate.org/~22256753
https://wikirate.org/~22290642,Fashion Revolution+Disclose how the company sources energy for its own facilities,Russell Athletic,2025,Yes,https://wikirate.org/~22255289
https://wikirate.org/~22290654,Fashion Revolution+Disclose how energy is currently sourced in the supply chain,Russell Athletic,2025,Yes,https://wikirate.org/~22255289
https://wikirate.org/~22290760,Fashion Revolution+Discloses number or % of Workers covered by Collective Bargaining Agreements,Russell Athletic,2025,Yes,https://wikirate.org/~22256753
https://wikirate.org/~22290770,"Fashion Revolution+Discloses number or % of supplier facilities that have independent, democratically elected trade unions",Russell Athletic,2025,Yes,https://wikirate.org/~22256753
https://wikirate.org/~22295791,Fashion Revolution+Percentage of Executive Pay Linked to Carbon Reduction,Stradivarius,2025,Yes,https://wikirate.org/~22258699
https://wikirate.org/~22296505,Fashion Revolution+Decarbonisation Commitment,Stradivarius,2025,Yes,https://wikirate.org/~22258707
https://wikirate.org/~22296540,Fashion Revolution+Long-term (2040-2050) science-based targets,Stradivarius,2025,Yes,https://wikirate.org/~22258707
https://wikirate.org/~22296572,Fashion Revolution+Decarbonisation Progress,Stradivarius,2025,Yes,https://wikirate.org/~22258707
https://wikirate.org/~22296653,Fashion Revolution+Renewable Electricity Target (Supply Chain),Stradivarius,2025,Yes,https://wikirate.org/~22258707
https://wikirate.org/~22296720,Fashion Revolution+Strategy or efforts to electrify supply chain manufacturing processes,Stradivarius,2025,Yes,https://wikirate.org/~22256787
https://wikirate.org/~22296756,Fashion Revolution+Target to phase-out combustion of coal on-site at finished garment manufacturing factories,Stradivarius,2025,Yes,https://wikirate.org/~22258707
https://wikirate.org/~22296792,Fashion Revolution+Target to phase-out combustion of coal on-site at material processing/manufacturing facilities,Stradivarius,2025,Yes,https://wikirate.org/~22258707
https://wikirate.org/~22296828,Fashion Revolution+Coal phase-out target specify the percentage of total production volume it applies to,Stradivarius,2025,Yes,https://wikirate.org/~22259476
https://wikirate.org/~22296924,Fashion Revolution+Annual carbon footprint or GHG emissions in Scopes 1&2,Stradivarius,2025,Yes,https://wikirate.org/~22258707
https://wikirate.org/~22296960,Fashion Revolution+Annual value chain/scope 3 carbon footprint,Stradivarius,2025,Yes,https://wikirate.org/~22258707
https://wikirate.org/~22297021,Fashion Revolution+Disclose what energy is used in the company's owned and operated facilities,Stradivarius,2025,Yes,https://wikirate.org/~22258707
https://wikirate.org/~22297183,Fashion Revolution+RE100 Commitment,Stradivarius,2025,Yes,https://wikirate.org/~22256809
https://wikirate.org/~22297218,Fashion Revolution+Disclose how the company sources energy for its own facilities,Stradivarius,2025,Yes,https://wikirate.org/~22258707
https://wikirate.org/~22297305,Fashion Revolution+Discloses Details on Climate-Related Risks,Stradivarius,2025,Yes,https://wikirate.org/~22258707
https://wikirate.org/~22297432,Fashion Revolution+Just Transition Commitment,Stradivarius,2025,Yes,https://wikirate.org/~22256787
https://wikirate.org/~22297496,Fashion Revolution+Discloses Supplier Engagement in Climate Adaptation Strategy,Stradivarius,2025,Yes,https://wikirate.org/~22256813
https://wikirate.org/~22297527,Fashion Revolution+Discloses Efforts to Upskill Supply Chain Workers,Stradivarius,2025,Yes,https://wikirate.org/~22256805
https://wikirate.org/~22297615,Fashion Revolution+Discloses number or % of Workers covered by Collective Bargaining Agreements,Stradivarius,2025,Yes,https://wikirate.org/~22256805
https://wikirate.org/~22297994,Fashion Revolution+Total annual investment in grid-scale renewable energy projects,Stradivarius,2025,Yes,https://wikirate.org/~22256813
https://wikirate.org/~22309723,Fashion Revolution+Discloses manufacturing facilities (specific location),Jordan (Brand),2025,Yes,https://wikirate.org/~22260267
https://wikirate.org/~22309739,Fashion Revolution+Discloses name of parent company for each manufacturing facility,Jordan (Brand),2025,Yes,https://wikirate.org/~22260267
https://wikirate.org/~22309751,Fashion Revolution+Discloses address of manufacturing facilities,Jordan (Brand),2025,Yes,https://wikirate.org/~22260267
https://wikirate.org/~22309763,Fashion Revolution+Discloses type of products or services (manufacturing facilities),Jordan (Brand),2025,Yes,https://wikirate.org/~22260267
https://wikirate.org/~22309775,Fashion Revolution+Publicly available list of manufacturing facilities in open data format,Jordan (Brand),2025,Yes,https://wikirate.org/~22260267
https://wikirate.org/~22309829,Fashion Revolution+Discloses processing facilities (specific location),Jordan (Brand),2025,Yes,https://wikirate.org/~22260267
https://wikirate.org/~22309841,Fashion Revolution+Discloses name of parent company for each processing facility,Jordan (Brand),2025,Yes,https://wikirate.org/~22260267
https://wikirate.org/~22309853,Fashion Revolution+Discloses address of processing facilities,Jordan (Brand),2025,Yes,https://wikirate.org/~22260267
https://wikirate.org/~22309865,Fashion Revolution+Discloses type of products or services (processing facilities),Jordan (Brand),2025,Yes,https://wikirate.org/~22260267
https://wikirate.org/~22309877,Fashion Revolution+Publicly available list of processing facilities in open data format,Jordan (Brand),2025,Yes,https://wikirate.org/~22260267
https://wikirate.org/~22310013,Fashion Revolution+Decarbonisation Commitment,Jordan (Brand),2025,Yes,https://wikirate.org/~22255016
https://wikirate.org/~22310130,Fashion Revolution+Target to phase-out combustion of coal on-site at finished garment manufacturing factories,Jordan (Brand),2025,Yes,https://wikirate.org/~22256093
https://wikirate.org/~22310148,Fashion Revolution+Target to phase-out combustion of coal on-site at material processing/manufacturing facilities,Jordan (Brand),2025,Yes,https://wikirate.org/~22256093
https://wikirate.org/~22310196,Fashion Revolution+Progress against the coal-phase out target in the supply chain,Jordan (Brand),2025,Yes,https://wikirate.org/~22256093
https://wikirate.org/~22310214,Fashion Revolution+Annual carbon footprint or GHG emissions in Scopes 1&2,Jordan (Brand),2025,Yes,https://wikirate.org/~22256093
https://wikirate.org/~22310232,Fashion Revolution+Annual value chain/scope 3 carbon footprint,Jordan (Brand),2025,Yes,https://wikirate.org/~22256093
https://wikirate.org/~22310262,Fashion Revolution+Disclose what energy is used in the company's owned and operated facilities,Jordan (Brand),2025,Yes,https://wikirate.org/~22256093
https://wikirate.org/~22310280,Fashion Revolution+Disclose what energy is used in the supply chain,Jordan (Brand),2025,Yes,https://wikirate.org/~22256093
https://wikirate.org/~22310328,Fashion Revolution+Disclose details on how much electricity is used in the supply chain and where it comes from,Jordan (Brand),2025,Yes,https://wikirate.org/~22256093
https://wikirate.org/~22310344,Fashion Revolution+RE100 Commitment,Jordan (Brand),2025,Yes,https://wikirate.org/~22256093
https://wikirate.org/~22310361,Fashion Revolution+Disclose how the company sources energy for its own facilities,Jordan (Brand),2025,Yes,https://wikirate.org/~22256093
https://wikirate.org/~22310476,Fashion Revolution+Discloses Supplier Engagement on Climate Target Setting,Jordan (Brand),2025,Yes,https://wikirate.org/~22256093
https://wikirate.org/~22310724,Fashion Revolution+Discloses Evidence of Renewable Energy Advocacy (Supply Chain),Jordan (Brand),2025,Yes,https://wikirate.org/~22256093
https://wikirate.org/~22272314,Fashion Revolution+Supplier Incentives to Improve Environmental Impacts,Bonprix,2025,Yes,https://wikirate.org/~22255800
https://wikirate.org/~22272325,Fashion Revolution+Discloses manufacturing facilities (specific location),Bonprix,2025,Yes,https://wikirate.org/~22257235
https://wikirate.org/~22272330,Fashion Revolution+Discloses name of parent company for each manufacturing facility,Bonprix,2025,Yes,https://wikirate.org/~22257235
https://wikirate.org/~22272339,Fashion Revolution+Discloses address of manufacturing facilities,Bonprix,2025,Yes,https://wikirate.org/~22257235
https://wikirate.org/~22272348,Fashion Revolution+Publicly available list of manufacturing facilities in open data format,Bonprix,2025,Yes,https://wikirate.org/~22257252
https://wikirate.org/~22272352,Fashion Revolution+List of Manufacturing facilities contributed to Open Supply Hub,Bonprix,2025,Yes,https://wikirate.org/~22257252
https://wikirate.org/~22272361,Fashion Revolution+Proportion of the supply chain that the brand directly owns or controls at finished product manufacturing factories,Bonprix,2025,Yes,https://wikirate.org/~22257235
https://wikirate.org/~22272398,Fashion Revolution+Proportion of the supply chain that the brand directly owns or controls at intermediate material processing & material manufacturing level,Bonprix,2025,Yes,https://wikirate.org/~22257235
https://wikirate.org/~22329427,Fashion Revolution+Discloses raw material facilities,Victoria's Secret,2025,Yes,https://wikirate.org/~22257513
https://wikirate.org/~22329446,"Fashion Revolution+Discloses the specific raw material fiber, products or services (raw material facilities)",Victoria's Secret,2025,Yes,https://wikirate.org/~22257513
https://wikirate.org/~22329575,Fashion Revolution+Disclose how the company sources energy for its own facilities,Victoria's Secret,2025,Yes,https://wikirate.org/~22259762
https://wikirate.org/~22260705,Fashion Revolution+Discloses manufacturing facilities (specific location),Hollister,2025,Yes,https://wikirate.org/~22255380
https://wikirate.org/~22260717,Fashion Revolution+Discloses name of parent company for each manufacturing facility,Hollister,2025,Yes,https://wikirate.org/~22255380
https://wikirate.org/~22260735,Fashion Revolution+Discloses address of manufacturing facilities,Hollister,2025,Yes,https://wikirate.org/~22255380
https://wikirate.org/~22260745,Fashion Revolution+Discloses type of products or services (manufacturing facilities),Hollister,2025,Yes,https://wikirate.org/~22255380
https://wikirate.org/~22260755,Fashion Revolution+Publicly available list of manufacturing facilities in open data format,Hollister,2025,Yes,https://wikirate.org/~22255380
https://wikirate.org/~22260774,Fashion Revolution+Proportion of the supply chain that the brand directly owns or controls at finished product manufacturing factories,Hollister,2025,Yes,https://wikirate.org/~22255380
https://wikirate.org/~22260793,Fashion Revolution+Discloses processing facilities (specific location),Hollister,2025,Yes,https://wikirate.org/~22255380
https://wikirate.org/~22260803,Fashion Revolution+Discloses name of parent company for each processing facility,Hollister,2025,Yes,https://wikirate.org/~22255380
https://wikirate.org/~22260813,Fashion Revolution+Discloses address of processing facilities,Hollister,2025,Yes,https://wikirate.org/~22255380
https://wikirate.org/~22260823,Fashion Revolution+Discloses type of products or services (processing facilities),Hollister,2025,Yes,https://wikirate.org/~22255380
https://wikirate.org/~22260833,Fashion Revolution+Publicly available list of processing facilities in open data format,Hollister,2025,Yes,https://wikirate.org/~22255380
https://wikirate.org/~22260852,Fashion Revolution+Proportion of the supply chain that the brand directly owns or controls at intermediate material processing & material manufacturing level,Hollister,2025,Yes,https://wikirate.org/~22255380
https://wikirate.org/~22261049,Fashion Revolution+Annual carbon footprint or GHG emissions in Scopes 1&2,Hollister,2025,Yes,https://wikirate.org/~22255370
https://wikirate.org/~22261060,Fashion Revolution+Annual value chain/scope 3 carbon footprint,Hollister,2025,Yes,https://wikirate.org/~22255370
https://wikirate.org/~22261079,Fashion Revolution+Disclose what energy is used in the company's owned and operated facilities,Hollister,2025,Yes,https://wikirate.org/~22255390
https://wikirate.org/~22261139,Fashion Revolution+Disclose how the company sources energy for its own facilities,Hollister,2025,Yes,https://wikirate.org/~22255370
https://wikirate.org/~22261167,Fashion Revolution+Discloses Details on Climate-Related Risks,Hollister,2025,Yes,https://wikirate.org/~22255370
https://wikirate.org/~22295786,Fashion Revolution+Percentage of Executive Pay Linked to Carbon Reduction,Pull & Bear,2025,Yes,https://wikirate.org/~22258699
https://wikirate.org/~22296500,Fashion Revolution+Decarbonisation Commitment,Pull & Bear,2025,Yes,https://wikirate.org/~22258707
https://wikirate.org/~22296534,Fashion Revolution+Long-term (2040-2050) science-based targets,Pull & Bear,2025,Yes,https://wikirate.org/~22258707
https://wikirate.org/~22296567,Fashion Revolution+Decarbonisation Progress,Pull & Bear,2025,Yes,https://wikirate.org/~22258707
https://wikirate.org/~22300124,Fashion Revolution+Annual carbon footprint or GHG emissions in Scopes 1&2,Kiabi,2025,Yes,https://wikirate.org/~22256917
https://wikirate.org/~22300130,Fashion Revolution+Annual value chain/scope 3 carbon footprint,Kiabi,2025,Yes,https://wikirate.org/~22256917
https://wikirate.org/~22295775,Fashion Revolution+Percentage of Executive Pay Linked to Carbon Reduction,Massimo Dutti S.A.,2025,Yes,https://wikirate.org/~22258699
https://wikirate.org/~22296489,Fashion Revolution+Decarbonisation Commitment,Massimo Dutti S.A.,2025,Yes,https://wikirate.org/~22258707
https://wikirate.org/~22296522,Fashion Revolution+Long-term (2040-2050) science-based targets,Massimo Dutti S.A.,2025,Yes,https://wikirate.org/~22258707
https://wikirate.org/~22296556,Fashion Revolution+Decarbonisation Progress,Massimo Dutti S.A.,2025,Yes,https://wikirate.org/~22258707
https://wikirate.org/~22296637,Fashion Revolution+Renewable Electricity Target (Supply Chain),Massimo Dutti S.A.,2025,Yes,https://wikirate.org/~22258707
https://wikirate.org/~22296700,Fashion Revolution+Strategy or efforts to electrify supply chain manufacturing processes,Massimo Dutti S.A.,2025,Yes,https://wikirate.org/~22256787
https://wikirate.org/~22296738,Fashion Revolution+Target to phase-out combustion of coal on-site at finished garment manufacturing factories,Massimo Dutti S.A.,2025,Yes,https://wikirate.org/~22258707
https://wikirate.org/~22296774,Fashion Revolution+Target to phase-out combustion of coal on-site at material processing/manufacturing facilities,Massimo Dutti S.A.,2025,Yes,https://wikirate.org/~22258707
https://wikirate.org/~22296810,Fashion Revolution+Coal phase-out target specify the percentage of total production volume it applies to,Massimo Dutti S.A.,2025,Yes,https://wikirate.org/~22259476
https://wikirate.org/~22296906,Fashion Revolution+Annual carbon footprint or GHG emissions in Scopes 1&2,Massimo Dutti S.A.,2025,Yes,https://wikirate.org/~22258707
https://wikirate.org/~22296942,Fashion Revolution+Annual value chain/scope 3 carbon footprint,Massimo Dutti S.A.,2025,Yes,https://wikirate.org/~22258707
https://wikirate.org/~22297003,Fashion Revolution+Disclose what energy is used in the company's owned and operated facilities,Massimo Dutti S.A.,2025,Yes,https://wikirate.org/~22258707
https://wikirate.org/~22297167,Fashion Revolution+RE100 Commitment,Massimo Dutti S.A.,2025,Yes,https://wikirate.org/~22256809
https://wikirate.org/~22297200,Fashion Revolution+Disclose how the company sources energy for its own facilities,Massimo Dutti S.A.,2025,Yes,https://wikirate.org/~22258707
https://wikirate.org/~22297289,Fashion Revolution+Discloses Details on Climate-Related Risks,Massimo Dutti S.A.,2025,Yes,https://wikirate.org/~22258707
https://wikirate.org/~22297416,Fashion Revolution+Just Transition Commitment,Massimo Dutti S.A.,2025,Yes,https://wikirate.org/~22256787
https://wikirate.org/~22297478,Fashion Revolution+Discloses Supplier Engagement in Climate Adaptation Strategy,Massimo Dutti S.A.,2025,Yes,https://wikirate.org/~22256813
https://wikirate.org/~22297511,Fashion Revolution+Discloses Efforts to Upskill Supply Chain Workers,Massimo Dutti S.A.,2025,Yes,https://wikirate.org/~22256805
https://wikirate.org/~22297599,Fashion Revolution+Discloses number or % of Workers covered by Collective Bargaining Agreements,Massimo Dutti S.A.,2025,Yes,https://wikirate.org/~22256805
https://wikirate.org/~22297976,Fashion Revolution+Total annual investment in grid-scale renewable energy projects,Massimo Dutti S.A.,2025,Yes,https://wikirate.org/~22256813
https://wikirate.org/~22295766,Fashion Revolution+Percentage of Executive Pay Linked to Carbon Reduction,Bershka,2025,Yes,https://wikirate.org/~22258699
https://wikirate.org/~22296482,Fashion Revolution+Decarbonisation Commitment,Bershka,2025,Yes,https://wikirate.org/~22258707
https://wikirate.org/~22296516,Fashion Revolution+Long-term (2040-2050) science-based targets,Bershka,2025,Yes,https://wikirate.org/~22258707
https://wikirate.org/~22296551,Fashion Revolution+Decarbonisation Progress,Bershka,2025,Yes,https://wikirate.org/~22258707
https://wikirate.org/~22296632,Fashion Revolution+Renewable Electricity Target (Supply Chain),Bershka,2025,Yes,https://wikirate.org/~22258707
https://wikirate.org/~22296694,Fashion Revolution+Strategy or efforts to electrify supply chain manufacturing processes,Bershka,2025,Yes,https://wikirate.org/~22256787
https://wikirate.org/~22296732,Fashion Revolution+Target to phase-out combustion of coal on-site at finished garment manufacturing factories,Bershka,2025,Yes,https://wikirate.org/~22258707
https://wikirate.org/~22296768,Fashion Revolution+Target to phase-out combustion of coal on-site at material processing/manufacturing facilities,Bershka,2025,Yes,https://wikirate.org/~22258707
https://wikirate.org/~22296804,Fashion Revolution+Coal phase-out target specify the percentage of total production volume it applies to,Bershka,2025,Yes,https://wikirate.org/~22259476
https://wikirate.org/~22296900,Fashion Revolution+Annual carbon footprint or GHG emissions in Scopes 1&2,Bershka,2025,Yes,https://wikirate.org/~22258707
https://wikirate.org/~22296936,Fashion Revolution+Annual value chain/scope 3 carbon footprint,Bershka,2025,Yes,https://wikirate.org/~22258707
https://wikirate.org/~22296997,Fashion Revolution+Disclose what energy is used in the company's owned and operated facilities,Bershka,2025,Yes,https://wikirate.org/~22258707
https://wikirate.org/~22297158,Fashion Revolution+RE100 Commitment,Bershka,2025,Yes,https://wikirate.org/~22256809
https://wikirate.org/~22297194,Fashion Revolution+Disclose how the company sources energy for its own facilities,Bershka,2025,Yes,https://wikirate.org/~22258707
https://wikirate.org/~22297284,Fashion Revolution+Discloses Details on Climate-Related Risks,Bershka,2025,Yes,https://wikirate.org/~22258707
https://wikirate.org/~22297411,Fashion Revolution+Just Transition Commitment,Bershka,2025,Yes,https://wikirate.org/~22256787
https://wikirate.org/~22297473,Fashion Revolution+Discloses Supplier Engagement in Climate Adaptation Strategy,Bershka,2025,Yes,https://wikirate.org/~22256813
https://wikirate.org/~22297506,Fashion Revolution+Discloses Efforts to Upskill Supply Chain Workers,Bershka,2025,Yes,https://wikirate.org/~22256805
https://wikirate.org/~22297594,Fashion Revolution+Discloses number or % of Workers covered by Collective Bargaining Agreements,Bershka,2025,Yes,https://wikirate.org/~22256805
https://wikirate.org/~22297970,Fashion Revolution+Total annual investment in grid-scale renewable energy projects,Bershka,2025,Yes,https://wikirate.org/~22256813
https://wikirate.org/~22298383,Fashion Revolution+Discloses number or % of Workers covered by Collective Bargaining Agreements,Intimissimi S.p.A,2025,Yes,https://wikirate.org/~22257219
https://wikirate.org/~22298388,"Fashion Revolution+Discloses number or % of supplier facilities that have independent, democratically elected trade unions",Intimissimi S.p.A,2025,Yes,https://wikirate.org/~22257210
https://wikirate.org/~22298439,Fashion Revolution+Total annual investment in grid-scale renewable energy projects,Intimissimi S.p.A,2025,Yes,https://wikirate.org/~22257219
https://wikirate.org/~22290933,Fashion Revolution+Supplier Incentives to Improve Environmental Impacts,Old Navy,2025,Yes,https://wikirate.org/~22255812
https://wikirate.org/~22290962,Fashion Revolution+Discloses manufacturing facilities (specific location),Old Navy,2025,Yes,https://wikirate.org/~22260585
https://wikirate.org/~22290974,Fashion Revolution+Discloses name of parent company for each manufacturing facility,Old Navy,2025,Yes,https://wikirate.org/~22260585
https://wikirate.org/~22290986,Fashion Revolution+Discloses address of manufacturing facilities,Old Navy,2025,Yes,https://wikirate.org/~22260585
https://wikirate.org/~22290998,Fashion Revolution+Discloses type of products or services (manufacturing facilities),Old Navy,2025,Yes,https://wikirate.org/~22260585
https://wikirate.org/~22291010,Fashion Revolution+Publicly available list of manufacturing facilities in open data format,Old Navy,2025,Yes,https://wikirate.org/~22260585
https://wikirate.org/~22291022,Fashion Revolution+List of Manufacturing facilities contributed to Open Supply Hub,Old Navy,2025,Yes,https://wikirate.org/~22260585
https://wikirate.org/~22291249,Fashion Revolution+Decarbonisation Commitment,Old Navy,2025,Yes,https://wikirate.org/~22256757
https://wikirate.org/~22291264,Fashion Revolution+Long-term (2040-2050) science-based targets,Old Navy,2025,Yes,https://wikirate.org/~22256757
https://wikirate.org/~22291276,Fashion Revolution+Decarbonisation Progress,Old Navy,2025,Yes,https://wikirate.org/~22256757
https://wikirate.org/~22291359,Fashion Revolution+Target to phase-out combustion of coal on-site at finished garment manufacturing factories,Old Navy,2025,Yes,https://wikirate.org/~22255812
https://wikirate.org/~22291437,Fashion Revolution+Annual carbon footprint or GHG emissions in Scopes 1&2,Old Navy,2025,Yes,https://wikirate.org/~22255812
https://wikirate.org/~22291455,Fashion Revolution+Annual value chain/scope 3 carbon footprint,Old Navy,2025,Yes,https://wikirate.org/~22255812
https://wikirate.org/~22291483,Fashion Revolution+Disclose what energy is used in the company's owned and operated facilities,Old Navy,2025,Yes,https://wikirate.org/~22258667
https://wikirate.org/~22291574,Fashion Revolution+Disclose how the company sources energy for its own facilities,Old Navy,2025,Yes,https://wikirate.org/~22258667
https://wikirate.org/~22291592,Fashion Revolution+Disclose how energy is currently sourced in the supply chain,Old Navy,2025,Yes,https://wikirate.org/~22255812
https://wikirate.org/~22291619,Fashion Revolution+Discloses Details on Climate-Related Risks,Old Navy,2025,Yes,https://wikirate.org/~22255817
https://wikirate.org/~22291637,Fashion Revolution+Annual investment and the type of financial support for decarbonisation in supply chain,Old Navy,2025,Yes,https://wikirate.org/~22255812
https://wikirate.org/~22290919,Fashion Revolution+Supplier Incentives to Improve Environmental Impacts,Banana Republic,2025,Yes,https://wikirate.org/~22255812
